시도명,시군구명,읍면동명,민원일자_월,꼬리물기_건수,불법유턴_건수,불법좌회전_건수,신호위반_건수,역주행_건수,정지선침범_건수,중앙선침범_건수,지정차로위반_건수,진로변경방법위반_건수
대전광역시,서구,월평동,5월,0.0,3.0,6.0,7.0,1.0,2.0,4.0,0.0,8.0
대전광역시,서구,월평동,6월,0.0,3.0,4.0,8.0,2.0,3.0,4.0,2.0,13.0
대전광역시,서구,월평동,7월,0.0,3.0,2.0,6.0,0.0,6.0,3.0,1.0,11.0
대전광역시,서구,월평동,8월,1.0,0.0,11.0,11.0,0.0,3.0,1.0,1.0,13.0
대전광역시,서구,월평동,9월,0.0,6.0,9.0,9.0,0.0,1.0,4.0,2.0,11.0
대전광역시,서구,월평동,10월,0.0,2.0,5.0,9.0,0.0,4.0,4.0,1.0,9.0
대전광역시,서구,월평동,11월,0.0,1.0,6.0,4.0,0.0,2.0,2.0,1.0,15.0
대전광역시,서구,월평동,12월,0.0,10.0,10.0,5.0,0.0,4.0,8.0,2.0,12.0
대전광역시,서구,정림동,1월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
대전광역시,서구,정림동,2월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
대전광역시,서구,정림동,3월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
대전광역시,서구,정림동,4월,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0
대전광역시,서구,정림동,5월,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0
대전광역시,서구,정림동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
대전광역시,서구,정림동,7월,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
대전광역시,서구,정림동,8월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0
대전광역시,서구,정림동,9월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
대전광역시,서구,정림동,10월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
대전광역시,서구,정림동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
대전광역시,서구,정림동,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0
대전광역시,서구,탄방동,1월,1.0,1.0,6.0,7.0,0.0,7.0,5.0,1.0,3.0
대전광역시,서구,탄방동,2월,0.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0
대전광역시,서구,탄방동,3월,0.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,1.0
대전광역시,서구,탄방동,4월,0.0,1.0,6.0,6.0,1.0,1.0,12.0,5.0,5.0
대전광역시,서구,탄방동,5월,0.0,1.0,4.0,6.0,1.0,3.0,6.0,3.0,6.0
대전광역시,서구,탄방동,6월,0.0,3.0,10.0,8.0,1.0,5.0,5.0,3.0,4.0
대전광역시,서구,탄방동,7월,2.0,4.0,11.0,17.0,0.0,7.0,7.0,3.0,4.0
대전광역시,서구,탄방동,8월,1.0,2.0,9.0,12.0,2.0,4.0,6.0,1.0,6.0
대전광역시,서구,탄방동,9월,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0
대전광역시,서구,탄방동,10월,1.0,6.0,9.0,4.0,1.0,2.0,7.0,1.0,4.0
대전광역시,서구,탄방동,11월,0.0,2.0,5.0,6.0,0.0,2.0,5.0,0.0,7.0
대전광역시,서구,탄방동,12월,0.0,7.0,13.0,11.0,2.0,4.0,10.0,4.0,4.0
대전광역시,서구,흑석동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,서구,흑석동,8월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
대전광역시,서구,흑석동,11월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
대전광역시,유성구,가정동,1월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,가정동,3월,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,가정동,4월,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,가정동,5월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,가정동,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,가정동,7월,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,가정동,8월,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
대전광역시,유성구,가정동,9월,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,가정동,10월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,가정동,11월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,갑동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,갑동,6월,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
대전광역시,유성구,갑동,7월,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0
대전광역시,유성구,갑동,8월,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,갑동,9월,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
대전광역시,유성구,갑동,12월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,계산동,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,계산동,2월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,계산동,3월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
대전광역시,유성구,계산동,4월,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,계산동,5월,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
대전광역시,유성구,계산동,9월,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
대전광역시,유성구,관평동,1월,0.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0
대전광역시,유성구,관평동,2월,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
대전광역시,유성구,관평동,3월,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0
대전광역시,유성구,관평동,4월,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
대전광역시,유성구,관평동,5월,0.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,2.0
대전광역시,유성구,관평동,6월,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0
대전광역시,유성구,관평동,7월,0.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,5.0
대전광역시,유성구,관평동,8월,0.0,3.0,1.0,6.0,0.0,0.0,3.0,0.0,3.0
대전광역시,유성구,관평동,9월,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,1.0
대전광역시,유성구,관평동,10월,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0
대전광역시,유성구,관평동,11월,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0
대전광역시,유성구,관평동,12월,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,3.0
대전광역시,유성구,교촌동,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,교촌동,4월,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,교촌동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,교촌동,6월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,교촌동,7월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,교촌동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구룡동,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구룡동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
대전광역시,유성구,구룡동,8월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구룡동,12월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구성동,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구성동,2월,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
대전광역시,유성구,구성동,3월,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,구성동,4월,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,구성동,5월,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,구성동,6월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,구성동,7월,0.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0
대전광역시,유성구,구성동,8월,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,구성동,9월,0.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
대전광역시,유성구,구성동,10월,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
대전광역시,유성구,구성동,11월,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0
대전광역시,유성구,구성동,12월,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,구암동,1월,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
대전광역시,유성구,구암동,2월,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,구암동,3월,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0
대전광역시,유성구,구암동,4월,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,3.0
대전광역시,유성구,구암동,5월,0.0,2.0,15.0,5.0,0.0,2.0,2.0,2.0,4.0
대전광역시,유성구,구암동,6월,0.0,0.0,8.0,6.0,0.0,4.0,1.0,0.0,0.0
대전광역시,유성구,구암동,7월,1.0,3.0,7.0,2.0,0.0,0.0,1.0,2.0,2.0
대전광역시,유성구,구암동,8월,0.0,1.0,9.0,2.0,0.0,1.0,1.0,0.0,2.0
대전광역시,유성구,구암동,9월,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0
대전광역시,유성구,구암동,10월,0.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,4.0
대전광역시,유성구,구암동,11월,0.0,1.0,9.0,1.0,0.0,2.0,1.0,1.0,4.0
대전광역시,유성구,구암동,12월,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
대전광역시,유성구,궁동,1월,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,궁동,2월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
대전광역시,유성구,궁동,3월,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
대전광역시,유성구,궁동,4월,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,7.0
대전광역시,유성구,궁동,5월,0.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0
대전광역시,유성구,궁동,6월,1.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0
대전광역시,유성구,궁동,7월,0.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,8.0
대전광역시,유성구,궁동,8월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
대전광역시,유성구,궁동,9월,0.0,0.0,5.0,1.0,0.0,3.0,1.0,1.0,7.0
대전광역시,유성구,궁동,10월,0.0,2.0,5.0,2.0,0.0,0.0,2.0,1.0,5.0
대전광역시,유성구,궁동,11월,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
대전광역시,유성구,궁동,12월,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0
대전광역시,유성구,금고동,6월,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,금고동,7월,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,노은동,1월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,노은동,2월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,노은동,3월,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0
대전광역시,유성구,노은동,4월,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0
대전광역시,유성구,노은동,5월,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
대전광역시,유성구,노은동,6월,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
대전광역시,유성구,노은동,7월,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0
대전광역시,유성구,노은동,8월,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0
대전광역시,유성구,노은동,9월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
대전광역시,유성구,노은동,10월,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
대전광역시,유성구,노은동,11월,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,노은동,12월,0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0
대전광역시,유성구,대정동,3월,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,대정동,4월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,대정동,5월,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0
대전광역시,유성구,대정동,6월,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,대정동,7월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,대정동,8월,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,대정동,9월,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,대정동,10월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,대정동,11월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,대정동,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,덕명동,1월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,덕명동,3월,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,덕명동,4월,0.0,0.0,4.0,3.0,0.0,2.0,1.0,0.0,3.0
대전광역시,유성구,덕명동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
대전광역시,유성구,덕명동,6월,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,덕명동,7월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,덕명동,8월,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0
대전광역시,유성구,덕명동,9월,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0
대전광역시,유성구,덕명동,10월,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0
대전광역시,유성구,덕명동,11월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,덕명동,12월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,덕진동,4월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,덕진동,5월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,덕진동,6월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
대전광역시,유성구,덕진동,7월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,덕진동,8월,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,덕진동,9월,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,덕진동,11월,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
대전광역시,유성구,덕진동,12월,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,도룡동,1월,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0
대전광역시,유성구,도룡동,2월,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0
대전광역시,유성구,도룡동,3월,0.0,1.0,3.0,6.0,1.0,1.0,3.0,0.0,2.0
대전광역시,유성구,도룡동,4월,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0
대전광역시,유성구,도룡동,5월,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0
대전광역시,유성구,도룡동,6월,0.0,1.0,3.0,9.0,0.0,0.0,0.0,1.0,9.0
대전광역시,유성구,도룡동,7월,1.0,2.0,5.0,6.0,0.0,2.0,2.0,3.0,11.0
대전광역시,유성구,도룡동,8월,1.0,3.0,3.0,3.0,0.0,1.0,3.0,0.0,7.0
대전광역시,유성구,도룡동,9월,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0
대전광역시,유성구,도룡동,10월,0.0,4.0,1.0,1.0,0.0,3.0,4.0,0.0,3.0
대전광역시,유성구,도룡동,11월,0.0,3.0,6.0,6.0,0.0,2.0,4.0,1.0,2.0
대전광역시,유성구,도룡동,12월,1.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0
대전광역시,유성구,둔곡동,4월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,둔곡동,5월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,둔곡동,7월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0
대전광역시,유성구,둔곡동,9월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,둔곡동,10월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,둔곡동,11월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,둔곡동,12월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
대전광역시,유성구,문지동,1월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,문지동,2월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,문지동,3월,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,문지동,5월,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,문지동,6월,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
대전광역시,유성구,문지동,8월,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
대전광역시,유성구,문지동,9월,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
대전광역시,유성구,문지동,10월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,문지동,11월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
대전광역시,유성구,반석동,1월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,반석동,3월,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,반석동,4월,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
대전광역시,유성구,반석동,5월,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,8.0
대전광역시,유성구,반석동,6월,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0
대전광역시,유성구,반석동,7월,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0
대전광역시,유성구,반석동,8월,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
대전광역시,유성구,반석동,9월,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,반석동,10월,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
대전광역시,유성구,반석동,11월,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
대전광역시,유성구,반석동,12월,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
대전광역시,유성구,방동,1월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
대전광역시,유성구,방동,3월,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,방동,4월,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방동,6월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방동,7월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,방동,9월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,방동,10월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방동,11월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,1월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
대전광역시,유성구,방현동,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,5월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,6월,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,8월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,9월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,방현동,11월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,복용동,1월,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
대전광역시,유성구,복용동,2월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
대전광역시,유성구,복용동,3월,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,복용동,4월,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0
대전광역시,유성구,복용동,5월,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,복용동,6월,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,복용동,7월,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0
대전광역시,유성구,복용동,8월,0.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,3.0
대전광역시,유성구,복용동,9월,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0
대전광역시,유성구,복용동,10월,0.0,5.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0
대전광역시,유성구,복용동,11월,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
대전광역시,유성구,복용동,12월,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0
대전광역시,유성구,봉명동,1월,1.0,1.0,5.0,4.0,1.0,3.0,1.0,0.0,7.0
대전광역시,유성구,봉명동,2월,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0
대전광역시,유성구,봉명동,3월,0.0,2.0,2.0,3.0,0.0,4.0,3.0,0.0,4.0
대전광역시,유성구,봉명동,4월,1.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,6.0
대전광역시,유성구,봉명동,5월,0.0,0.0,9.0,5.0,1.0,3.0,2.0,1.0,10.0
대전광역시,유성구,봉명동,6월,0.0,10.0,5.0,13.0,3.0,6.0,12.0,1.0,12.0
대전광역시,유성구,봉명동,7월,1.0,2.0,10.0,11.0,2.0,7.0,6.0,1.0,9.0
대전광역시,유성구,봉명동,8월,0.0,0.0,7.0,9.0,0.0,4.0,2.0,1.0,16.0
대전광역시,유성구,봉명동,9월,0.0,0.0,7.0,3.0,1.0,3.0,1.0,1.0,9.0
대전광역시,유성구,봉명동,10월,0.0,2.0,10.0,5.0,2.0,2.0,7.0,2.0,10.0
대전광역시,유성구,봉명동,11월,1.0,4.0,5.0,3.0,1.0,3.0,4.0,0.0,5.0
대전광역시,유성구,봉명동,12월,0.0,4.0,3.0,3.0,0.0,3.0,3.0,2.0,4.0
대전광역시,유성구,봉산동,1월,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,봉산동,2월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,봉산동,3월,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
대전광역시,유성구,봉산동,4월,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
대전광역시,유성구,봉산동,5월,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0
대전광역시,유성구,봉산동,6월,0.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,2.0
대전광역시,유성구,봉산동,7월,0.0,1.0,5.0,2.0,0.0,0.0,2.0,2.0,3.0
대전광역시,유성구,봉산동,8월,0.0,3.0,4.0,0.0,0.0,2.0,3.0,1.0,5.0
대전광역시,유성구,봉산동,9월,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0
대전광역시,유성구,봉산동,10월,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
대전광역시,유성구,봉산동,11월,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,봉산동,12월,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,상대동,1월,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
대전광역시,유성구,상대동,3월,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
대전광역시,유성구,상대동,4월,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,상대동,5월,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,상대동,6월,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
대전광역시,유성구,상대동,7월,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
대전광역시,유성구,상대동,8월,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
대전광역시,유성구,상대동,9월,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
대전광역시,유성구,상대동,10월,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0
대전광역시,유성구,상대동,11월,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
대전광역시,유성구,상대동,12월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,세동,3월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
대전광역시,유성구,세동,4월,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
